Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2016-05-17,209.05,209.8199,204.02,204.66,2843597.0,0.0,1.0,209.05,209.8199,204.02,204.66,2843597.0
2016-05-16,208.15,213.15,207.92,208.29,2949396.0,0.0,1.0,208.15,213.15,207.92,208.29,2949396.0
2016-05-13,207.78,211.2,206.7,207.61,2822781.0,0.0,1.0,207.78,211.2,206.7,207.61,2822781.0
2016-05-12,211.44,211.67,203.6572,207.28,3650475.0,0.0,1.0,211.44,211.67,203.6572,207.28,3650475.0
2016-05-11,207.59,215.48,206.05,208.96,5161864.0,0.0,1.0,207.59,215.48,206.05,208.96,5161864.0
2016-05-10,207.55,209.47,205.0,208.69,4070617.0,0.0,1.0,207.55,209.47,205.0,208.69,4070617.0
2016-05-09,215.72,216.15,206.8,208.92,4776383.0,0.0,1.0,215.72,216.15,206.8,208.92,4776383.0
2016-05-06,210.87,216.37,208.11,214.93,5685237.0,0.0,1.0,210.87,216.37,208.11,214.93,5685237.0
2016-05-05,228.46,228.64,209.79,211.53,11254827.0,0.0,1.0,228.46,228.64,209.79,211.53,11254827.0
2016-05-04,230.29,234.46,220.4,222.56,8700459.0,0.0,1.0,230.29,234.46,220.4,222.56,8700459.0
2016-05-03,237.36,238.91,231.62,232.32,4302222.0,0.0,1.0,237.36,238.91,231.62,232.32,4302222.0
2016-05-02,241.5,243.19,234.82,241.8,3843935.0,0.0,1.0,241.5,243.19,234.82,241.8,3843935.0
2016-04-29,248.14,248.43,237.81,240.76,5413787.0,0.0,1.0,248.14,248.43,237.81,240.76,5413787.0
2016-04-28,249.85,253.43,247.44,247.71,2518990.0,0.0,1.0,249.85,253.43,247.44,247.71,2518990.0
2016-04-27,252.75,255.0,249.4,251.47,3205808.0,0.0,1.0,252.75,255.0,249.4,251.47,3205808.0
2016-04-26,252.05,255.73,249.39,253.74,3223839.0,0.0,1.0,252.05,255.73,249.39,253.74,3223839.0
2016-04-25,253.01,257.38,250.76,251.82,3670348.0,0.0,1.0,253.01,257.38,250.76,251.82,3670348.0
2016-04-22,248.89,254.0,245.71,253.75,3786327.0,0.0,1.0,248.89,254.0,245.71,253.75,3786327.0
2016-04-21,248.99,250.9,246.91,248.29,2783059.0,0.0,1.0,248.99,250.9,246.91,248.29,2783059.0
2016-04-20,246.26,253.66,241.5,249.97,5194051.0,0.0,1.0,246.26,253.66,241.5,249.97,5194051.0
2016-04-19,253.12,254.3699,241.25099999999998,247.37,6357526.0,0.0,1.0,253.12,254.3699,241.25099999999998,247.37,6357526.0
2016-04-18,252.23,258.31,251.66,253.88,4271362.0,0.0,1.0,252.23,258.31,251.66,253.88,4271362.0
2016-04-15,251.31,254.6,249.12,254.51,3752366.0,0.0,1.0,251.31,254.6,249.12,254.51,3752366.0
2016-04-14,253.0,256.839,251.0501,251.86,4132185.0,0.0,1.0,253.0,256.839,251.0501,251.86,4132185.0
2016-04-13,248.51,255.5,247.33,254.53,4925595.0,0.0,1.0,248.51,255.5,247.33,254.53,4925595.0
2016-04-12,249.5,251.8,243.63,247.82,5763208.0,0.0,1.0,249.5,251.8,243.63,247.82,5763208.0
2016-04-11,251.0,258.99,245.3,249.92,9161693.0,0.0,1.0,251.0,258.99,245.3,249.92,9161693.0
2016-04-08,260.5,260.82,248.0201,250.07,7363935.0,0.0,1.0,260.5,260.82,248.0201,250.07,7363935.0
2016-04-07,266.45,269.34,254.51,257.2,8856171.0,0.0,1.0,266.45,269.34,254.51,257.2,8856171.0
2016-04-06,253.97,267.74,253.45,265.42,11705479.0,0.0,1.0,253.97,267.74,253.45,265.42,11705479.0
2016-04-05,240.5,256.56,240.0,255.47,9948699.0,0.0,1.0,240.5,256.56,240.0,255.47,9948699.0
2016-04-04,249.12,252.12,243.64,246.99,13475327.0,0.0,1.0,249.12,252.12,243.64,246.99,13475327.0
2016-04-01,244.825,247.9,233.25,237.59,15997509.0,0.0,1.0,244.825,247.9,233.25,237.59,15997509.0
2016-03-31,229.34,237.42,225.01,229.77,8012872.0,0.0,1.0,229.34,237.42,225.01,229.77,8012872.0
2016-03-30,235.09,235.5,226.5,226.89,4032982.0,0.0,1.0,235.09,235.5,226.5,226.89,4032982.0
2016-03-29,229.89,232.38,225.33,230.13,4014330.0,0.0,1.0,229.89,232.38,225.33,230.13,4014330.0
2016-03-28,231.61,234.81,225.0,230.26,3925685.0,0.0,1.0,231.61,234.81,225.0,230.26,3925685.0
2016-03-24,215.78,228.8877,215.0,227.75,4960900.0,0.0,1.0,215.78,228.8877,215.0,227.75,4960900.0
2016-03-23,232.37,234.73,222.03,222.58,4948841.0,0.0,1.0,232.37,234.73,222.03,222.58,4948841.0
2016-03-22,237.21,238.99,232.558,234.24,4315988.0,0.0,1.0,237.21,238.99,232.558,234.24,4315988.0
2016-03-21,235.34,239.88,235.0,238.32,5307822.0,0.0,1.0,235.34,239.88,235.0,238.32,5307822.0
2016-03-18,229.1,234.48,228.06,232.74,4711793.0,0.0,1.0,229.1,234.48,228.06,232.74,4711793.0
2016-03-17,221.47,228.5,220.0,226.38,3782891.0,0.0,1.0,221.47,228.5,220.0,226.38,3782891.0
2016-03-16,218.0,222.58,217.02,221.93,3516703.0,0.0,1.0,218.0,222.58,217.02,221.93,3516703.0
2016-03-15,214.27,218.97,211.5,218.34,3180452.0,0.0,1.0,214.27,218.97,211.5,218.34,3180452.0
2016-03-14,212.65,216.72,210.64,215.15,4065706.0,0.0,1.0,212.65,216.72,210.64,215.15,4065706.0
2016-03-11,207.93,209.42,205.33,207.5,3343077.0,0.0,1.0,207.93,209.42,205.33,207.5,3343077.0
2016-03-10,210.0,213.29,200.671,205.18,5192523.0,0.0,1.0,210.0,213.29,200.671,205.18,5192523.0
2016-03-09,204.52,209.3726,202.79,208.72,3208554.0,0.0,1.0,204.52,209.3726,202.79,208.72,3208554.0
2016-03-08,203.5,207.5,202.2,202.6,3978722.0,0.0,1.0,203.5,207.5,202.2,202.6,3978722.0
2016-03-07,197.68,209.7,197.4,205.29,5337072.0,0.0,1.0,197.68,209.7,197.4,205.29,5337072.0
2016-03-04,198.0,204.03,197.5001,201.04,6489058.0,0.0,1.0,198.0,204.03,197.5001,201.04,6489058.0
2016-03-03,188.28,197.42,184.22,195.74,4829018.0,0.0,1.0,188.28,197.42,184.22,195.74,4829018.0
2016-03-02,183.73,188.52,181.5,188.34,4862396.0,0.0,1.0,183.73,188.52,181.5,188.34,4862396.0
2016-03-01,194.25,195.9484,182.7,186.35,6712159.0,0.0,1.0,194.25,195.9484,182.7,186.35,6712159.0
2016-02-29,192.4,196.35,189.222,191.93,4498997.0,0.0,1.0,192.4,196.35,189.222,191.93,4498997.0
2016-02-26,188.7,192.0,185.0,190.34,6065117.0,0.0,1.0,188.7,192.0,185.0,190.34,6065117.0
2016-02-25,178.65,188.5192,175.2,187.43,5750741.0,0.0,1.0,178.65,188.5192,175.2,187.43,5750741.0
2016-02-24,172.75,179.5,167.84,179.0,5395609.0,0.0,1.0,172.75,179.5,167.84,179.0,5395609.0
2016-02-23,176.16,181.73,173.68,177.21,5984374.0,0.0,1.0,176.16,181.73,173.68,177.21,5984374.0
2016-02-22,170.12,178.91,169.85,177.74,5060051.0,0.0,1.0,170.12,178.91,169.85,177.74,5060051.0
2016-02-19,163.66,167.49,162.5,166.58,2959390.0,0.0,1.0,163.66,167.49,162.5,166.58,2959390.0
2016-02-18,172.42,172.95,164.77,166.77,3887574.0,0.0,1.0,172.42,172.95,164.77,166.77,3887574.0
2016-02-17,159.0,169.34,156.68,168.68,5825159.0,0.0,1.0,159.0,169.34,156.68,168.68,5825159.0
2016-02-16,158.7,162.95,154.11,155.17,5593794.0,0.0,1.0,158.7,162.95,154.11,155.17,5593794.0
2016-02-12,155.0,157.01,143.7,151.04,7235783.0,0.0,1.0,155.0,157.01,143.7,151.04,7235783.0
2016-02-11,152.0,163.26,147.0,150.47,14252364.0,0.0,1.0,152.0,163.26,147.0,150.47,14252364.0
2016-02-10,150.5,154.97,141.74,143.67,10406513.0,0.0,1.0,150.5,154.97,141.74,143.67,10406513.0
2016-02-09,142.32,159.79,141.05,148.25,8651648.0,0.0,1.0,142.32,159.79,141.05,148.25,8651648.0
2016-02-08,157.105,157.15,146.0,147.99,9312988.0,0.0,1.0,157.105,157.15,146.0,147.99,9312988.0
2016-02-05,171.3,173.0,157.7442,162.6,9437591.0,0.0,1.0,171.3,173.0,157.7442,162.6,9437591.0
2016-02-04,170.7,175.98,166.99,175.33,4385366.0,0.0,1.0,170.7,175.98,166.99,175.33,4385366.0
2016-02-03,183.59,183.94,170.18,173.48,7931362.0,0.0,1.0,183.59,183.94,170.18,173.48,7931362.0
2016-02-02,192.42,193.12,180.23,182.78,5773637.0,0.0,1.0,192.42,193.12,180.23,182.78,5773637.0
2016-02-01,188.76,199.52,182.75,196.94,5297639.0,0.0,1.0,188.76,199.52,182.75,196.94,5297639.0
2016-01-29,189.95,193.74,188.08,191.2,2852289.0,0.0,1.0,189.95,193.74,188.08,191.2,2852289.0
2016-01-28,190.79,191.28,182.41,189.7,4592754.0,0.0,1.0,190.79,191.28,182.41,189.7,4592754.0
2016-01-27,192.38,193.26,185.77,188.07,3617221.0,0.0,1.0,192.38,193.26,185.77,188.07,3617221.0
2016-01-26,196.7,197.82,188.88,193.56,4964180.0,0.0,1.0,196.7,197.82,188.88,193.56,4964180.0
2016-01-25,200.06,203.57,195.88,196.38,2698739.0,0.0,1.0,200.06,203.57,195.88,196.38,2698739.0
2016-01-22,204.8005,205.5,199.03,202.55,3124055.0,0.0,1.0,204.8005,205.5,199.03,202.55,3124055.0
2016-01-21,201.55,203.23,195.02,199.97,3166159.0,0.0,1.0,201.55,203.23,195.02,199.97,3166159.0
2016-01-20,199.4,201.28,191.25,198.7,5838608.0,0.0,1.0,199.4,201.28,191.25,198.7,5838608.0
2016-01-19,208.71,210.47,200.78,204.72,4038676.0,0.0,1.0,208.71,210.47,200.78,204.72,4038676.0
2016-01-15,198.97,205.07,197.25,204.99,5578640.0,0.0,1.0,198.97,205.07,197.25,204.99,5578640.0
2016-01-14,202.21,210.0,193.38,206.18,6490741.0,0.0,1.0,202.21,210.0,193.38,206.18,6490741.0
2016-01-13,212.01,212.65,200.0,200.31,4126416.0,0.0,1.0,212.01,212.65,200.0,200.31,4126416.0
2016-01-12,211.6,213.7395,205.31,209.97,3091917.0,0.0,1.0,211.6,213.7395,205.31,209.97,3091917.0
2016-01-11,214.01,214.45,203.0,207.85,4091422.0,0.0,1.0,214.01,214.45,203.0,207.85,4091422.0
2016-01-08,217.86,220.44,210.77,211.0,3628058.0,0.0,1.0,217.86,220.44,210.77,211.0,3628058.0
2016-01-07,214.19,218.44,213.67,215.65,3554251.0,0.0,1.0,214.19,218.44,213.67,215.65,3554251.0
2016-01-06,220.0,220.05,215.98,219.04,3779128.0,0.0,1.0,220.0,220.05,215.98,219.04,3779128.0
2016-01-05,226.36,226.89,220.0,223.43,3186752.0,0.0,1.0,226.36,226.89,220.0,223.43,3186752.0
2016-01-04,230.72,231.38,219.0,223.41,6827146.0,0.0,1.0,230.72,231.38,219.0,223.41,6827146.0
2015-12-31,238.51,243.45,238.37,240.01,2715038.0,0.0,1.0,238.51,243.45,238.37,240.01,2715038.0
2015-12-30,236.6,243.63400000000001,235.6707,238.09,3697921.0,0.0,1.0,236.6,243.63400000000001,235.6707,238.09,3697921.0
2015-12-29,230.06,237.72,229.547,237.19,2406290.0,0.0,1.0,230.06,237.72,229.547,237.19,2406290.0
2015-12-28,231.49,231.98,225.54,228.95,1901304.0,0.0,1.0,231.49,231.98,225.54,228.95,1901304.0
2015-12-24,230.56,231.88,228.28,230.57,710277.0,0.0,1.0,230.56,231.88,228.28,230.57,710277.0
2015-12-23,232.18,233.45,228.13,229.7,1554979.0,0.0,1.0,232.18,233.45,228.13,229.7,1554979.0
2015-12-22,234.99,236.55,229.63,229.95,1961495.0,0.0,1.0,234.99,236.55,229.63,229.95,1961495.0
2015-12-21,231.69,235.83,231.08,232.56,1953174.0,0.0,1.0,231.69,235.83,231.08,232.56,1953174.0
2015-12-18,232.89,235.9,229.29,230.46,3014170.0,0.0,1.0,232.89,235.9,229.29,230.46,3014170.0
2015-12-17,233.94,237.76,229.8149,233.39,3298638.0,0.0,1.0,233.94,237.76,229.8149,233.39,3298638.0
2015-12-16,222.1,234.88,220.73,234.51,5104341.0,0.0,1.0,222.1,234.88,220.73,234.51,5104341.0
2015-12-15,221.82,222.22,218.0,221.09,2244424.0,0.0,1.0,221.82,222.22,218.0,221.09,2244424.0
2015-12-14,217.51,220.92,214.87,218.58,2831518.0,0.0,1.0,217.51,220.92,214.87,218.58,2831518.0
2015-12-11,225.24,225.75,216.64,217.02,3268726.0,0.0,1.0,225.24,225.75,216.64,217.02,3268726.0
2015-12-10,224.71,228.49,223.64,227.07,2071692.0,0.0,1.0,224.71,228.49,223.64,227.07,2071692.0
2015-12-09,226.7,227.5,220.72,224.52,3057753.0,0.0,1.0,226.7,227.5,220.72,224.52,3057753.0
2015-12-08,227.52,228.8,224.2,226.72,2687636.0,0.0,1.0,227.52,228.8,224.2,226.72,2687636.0
2015-12-07,227.7,235.63,226.15,231.13,3144223.0,0.0,1.0,227.7,235.63,226.15,231.13,3144223.0
2015-12-04,232.46,233.27,227.66,230.38,2573603.0,0.0,1.0,232.46,233.27,227.66,230.38,2573603.0
2015-12-03,235.48,237.45,230.0,232.71,2939564.0,0.0,1.0,235.48,237.45,230.0,232.71,2939564.0
2015-12-02,237.0,238.6,231.23,231.99,2981468.0,0.0,1.0,237.0,238.6,231.23,231.99,2981468.0
2015-12-01,231.06,238.0,231.05,237.19,3733955.0,0.0,1.0,231.06,238.0,231.05,237.19,3733955.0
2015-11-30,231.79,234.28,229.08,230.26,2659813.0,0.0,1.0,231.79,234.28,229.08,230.26,2659813.0
2015-11-27,231.06,232.25,227.01,231.61,1949353.0,0.0,1.0,231.06,232.25,227.01,231.61,1949353.0
2015-11-25,221.34,230.825,220.375,229.64,3990779.0,0.0,1.0,221.34,230.825,220.375,229.64,3990779.0
2015-11-24,215.37,221.0,215.0,218.25,2480293.0,0.0,1.0,215.37,221.0,215.0,218.25,2480293.0
2015-11-23,217.35,219.18,214.6798,217.75,2526199.0,0.0,1.0,217.35,219.18,214.6798,217.75,2526199.0
2015-11-20,223.49,225.0,213.58,220.01,4400722.0,0.0,1.0,223.49,225.0,213.58,220.01,4400722.0
2015-11-19,220.54,226.19,220.3,221.8,2504375.0,0.0,1.0,220.54,226.19,220.3,221.8,2504375.0
2015-11-18,214.5,221.38,212.52,221.07,2811900.0,0.0,1.0,214.5,221.38,212.52,221.07,2811900.0
2015-11-17,215.2,216.0,211.4,214.0,2148326.0,0.0,1.0,215.2,216.0,211.4,214.0,2148326.0
2015-11-16,206.09,214.98,205.8,214.31,2925395.0,0.0,1.0,206.09,214.98,205.8,214.31,2925395.0
2015-11-13,212.95,212.99,206.52,207.19,3430327.0,0.0,1.0,212.95,212.99,206.52,207.19,3430327.0
2015-11-12,217.85,219.0,212.66,212.94,2915900.0,0.0,1.0,217.85,219.0,212.66,212.94,2915900.0
2015-11-11,217.77,219.48,213.63,219.08,3347806.0,0.0,1.0,217.77,219.48,213.63,219.08,3347806.0
2015-11-10,223.48,223.7,216.08,216.5,4617007.0,0.0,1.0,223.48,223.7,216.08,216.5,4617007.0
2015-11-09,232.99,232.99,224.31,225.33,3850860.0,0.0,1.0,232.99,232.99,224.31,225.33,3850860.0
2015-11-06,230.7,233.359,229.5,232.36,2445293.0,0.0,1.0,230.7,233.359,229.5,232.36,2445293.0
2015-11-05,230.58,234.5843,229.19,231.77,4496843.0,0.0,1.0,230.58,234.5843,229.19,231.77,4496843.0
2015-11-04,227.0,232.74,225.2,231.63,12726366.0,0.0,1.0,227.0,232.74,225.2,231.63,12726366.0
2015-11-03,213.85,214.44,207.75,208.35,8332486.0,0.0,1.0,213.85,214.44,207.75,208.35,8332486.0
2015-11-02,208.92,215.8,207.22,213.79,3927944.0,0.0,1.0,208.92,215.8,207.22,213.79,3927944.0
2015-10-30,210.4,211.63,203.89,206.93,4438901.0,0.0,1.0,210.4,211.63,203.89,206.93,4438901.0
2015-10-29,211.75,213.7481,210.64,211.63,1805032.0,0.0,1.0,211.75,213.7481,210.64,211.63,1805032.0
2015-10-28,211.31,213.45,208.3,212.96,2728593.0,0.0,1.0,211.31,213.45,208.3,212.96,2728593.0
2015-10-27,214.84,217.1,207.51,210.35,3519449.0,0.0,1.0,214.84,217.1,207.51,210.35,3519449.0
2015-10-26,211.38,215.88,210.0,215.26,3391438.0,0.0,1.0,211.38,215.88,210.0,215.26,3391438.0
2015-10-23,215.0,215.35,207.69,209.09,4235462.0,0.0,1.0,215.0,215.35,207.69,209.09,4235462.0
2015-10-22,211.56,215.75,209.4,211.72,2825159.0,0.0,1.0,211.56,215.75,209.4,211.72,2825159.0
2015-10-21,211.99,214.81,208.8,210.09,4183471.0,0.0,1.0,211.99,214.81,208.8,210.09,4183471.0
2015-10-20,227.72,228.6,202.0,213.03,14900047.0,0.0,1.0,227.72,228.6,202.0,213.03,14900047.0
2015-10-19,226.5,231.15,224.94,228.1,2507895.0,0.0,1.0,226.5,231.15,224.94,228.1,2507895.0
2015-10-16,223.04,230.4805,222.87,227.01,4334493.0,0.0,1.0,223.04,230.4805,222.87,227.01,4334493.0
2015-10-15,216.43,221.73,213.7,221.31,2844233.0,0.0,1.0,216.43,221.73,213.7,221.31,2844233.0
2015-10-14,220.67,220.95,215.43,216.88,3104446.0,0.0,1.0,220.67,220.95,215.43,216.88,3104446.0
2015-10-13,213.28,222.52200000000002,211.13,219.25,5171535.0,0.0,1.0,213.28,222.52200000000002,211.13,219.25,5171535.0
2015-10-12,222.99,223.0,215.27,215.58,3836303.0,0.0,1.0,222.99,223.0,215.27,215.58,3836303.0
2015-10-09,220.93,224.37,218.36,220.69,6158370.0,0.0,1.0,220.93,224.37,218.36,220.69,6158370.0
2015-10-08,230.08,230.72,221.31,226.72,6133216.0,0.0,1.0,230.08,230.72,221.31,226.72,6133216.0
2015-10-07,236.63,237.7,229.12,231.96,6813959.0,0.0,1.0,236.63,237.7,229.12,231.96,6813959.0
2015-10-06,240.0,243.03,235.58,241.46,5235897.0,0.0,1.0,240.0,243.03,235.58,241.46,5235897.0
2015-10-05,248.84,249.84,244.13,246.15,3689865.0,0.0,1.0,248.84,249.84,244.13,246.15,3689865.0
2015-10-02,235.6,247.7,234.93,247.57,4423982.0,0.0,1.0,235.6,247.7,234.93,247.57,4423982.0
2015-10-01,247.51,248.5,237.13,239.88,4572964.0,0.0,1.0,247.51,248.5,237.13,239.88,4572964.0
2015-09-30,252.0,252.4,242.34,248.4,4879816.0,0.0,1.0,252.0,252.4,242.34,248.4,4879816.0
2015-09-29,250.46,254.73,245.46,246.65,3703154.0,0.0,1.0,250.46,254.73,245.46,246.65,3703154.0
2015-09-28,257.35,259.79,246.61,248.43,4881802.0,0.0,1.0,257.35,259.79,246.61,248.43,4881802.0
2015-09-25,266.61,266.91,256.15,256.91,3773392.0,0.0,1.0,266.61,266.91,256.15,256.91,3773392.0
2015-09-24,259.53,263.45,256.21,263.12,3448191.0,0.0,1.0,259.53,263.45,256.21,263.12,3448191.0
2015-09-23,261.95,262.08,257.5838,261.06,2600778.0,0.0,1.0,261.95,262.08,257.5838,261.06,2600778.0
2015-09-22,259.03,262.65,255.87,260.94,3664353.0,0.0,1.0,259.03,262.65,255.87,260.94,3664353.0
2015-09-21,263.98,271.57,255.8,264.2,6120155.0,0.0,1.0,263.98,271.57,255.8,264.2,6120155.0
2015-09-18,257.96,263.82,257.5,260.62,3763064.0,0.0,1.0,257.96,263.82,257.5,260.62,3763064.0
2015-09-17,263.96,265.5,260.69,262.07,3585812.0,0.0,1.0,263.96,265.5,260.69,262.07,3585812.0
2015-09-16,253.04,262.88,252.88,262.25,4417081.0,0.0,1.0,253.04,262.88,252.88,262.25,4417081.0
2015-09-15,252.75,254.6,249.5,253.57,2933466.0,0.0,1.0,252.75,254.6,249.5,253.57,2933466.0
2015-09-14,251.1,254.25,249.67,253.19,2890851.0,0.0,1.0,251.1,254.25,249.67,253.19,2890851.0
2015-09-11,247.64,250.24,244.73,250.24,2350844.0,0.0,1.0,247.64,250.24,244.73,250.24,2350844.0
2015-09-10,247.23,250.7231,245.33,248.48,2709024.0,0.0,1.0,247.23,250.7231,245.33,248.48,2709024.0
2015-09-09,252.05,254.25,248.303,248.91,3390788.0,0.0,1.0,252.05,254.25,248.303,248.91,3390788.0
2015-09-08,245.05,249.16,244.05,248.17,3138231.0,0.0,1.0,245.05,249.16,244.05,248.17,3138231.0
2015-09-04,240.89,244.09,238.2,241.93,3689153.0,0.0,1.0,240.89,244.09,238.2,241.93,3689153.0
2015-09-03,252.06,252.08,245.0,245.57,4194772.0,0.0,1.0,252.06,252.08,245.0,245.57,4194772.0
2015-09-02,245.14,247.88,239.78,247.69,4629174.0,0.0,1.0,245.14,247.88,239.78,247.69,4629174.0
2015-09-01,240.34,246.0,236.97,238.63,5454765.0,0.0,1.0,240.34,246.0,236.97,238.63,5454765.0
2015-08-31,245.77,254.95,245.51,249.06,4700232.0,0.0,1.0,245.77,254.95,245.51,249.06,4700232.0
2015-08-28,241.86,251.45,241.57,248.48,5513673.0,0.0,1.0,241.86,251.45,241.57,248.48,5513673.0
2015-08-27,231.0,244.75,230.81,242.99,7655959.0,0.0,1.0,231.0,244.75,230.81,242.99,7655959.0
2015-08-26,227.93,228.0,215.51,224.84,4963042.0,0.0,1.0,227.93,228.0,215.51,224.84,4963042.0
2015-08-25,230.52,230.9,219.12,220.03,4327294.0,0.0,1.0,230.52,230.9,219.12,220.03,4327294.0
2015-08-24,202.79,231.4,195.0,218.87,9581585.0,0.0,1.0,202.79,231.4,195.0,218.87,9581585.0
2015-08-21,236.0,243.7999,230.51,230.77,6590234.0,0.0,1.0,236.0,243.7999,230.51,230.77,6590234.0
2015-08-20,252.06,254.56,241.9,242.18,4905757.0,0.0,1.0,252.06,254.56,241.9,242.18,4905757.0
2015-08-19,260.33,260.65,255.02,255.25,3604282.0,0.0,1.0,260.33,260.65,255.02,255.25,3604282.0
2015-08-18,255.38,260.95,253.5601,260.72,4195035.0,0.0,1.0,255.38,260.95,253.5601,260.72,4195035.0
2015-08-17,255.56,256.59,250.51,254.99,7176690.0,0.0,1.0,255.56,256.59,250.51,254.99,7176690.0
2015-08-14,247.24,247.93,241.77,243.15,4364810.0,0.0,1.0,247.24,247.93,241.77,243.15,4364810.0
2015-08-13,239.86,246.48,239.12,242.51,4689182.0,0.0,1.0,239.86,246.48,239.12,242.51,4689182.0
2015-08-12,235.0,239.77,232.74,238.17,3739157.0,0.0,1.0,235.0,239.77,232.74,238.17,3739157.0
2015-08-11,237.15,239.3,234.44,237.37,4264939.0,0.0,1.0,237.15,239.3,234.44,237.37,4264939.0
2015-08-10,238.15,242.97,236.05,241.14,4185860.0,0.0,1.0,238.15,242.97,236.05,241.14,4185860.0
2015-08-07,243.58,243.73,238.39,242.51,5073390.0,0.0,1.0,243.58,243.73,238.39,242.51,5073390.0
2015-08-06,249.54,255.0,236.12,246.13,14623754.0,0.0,1.0,249.54,255.0,236.12,246.13,14623754.0
2015-08-05,263.58,271.0,260.4,270.13,4798058.0,0.0,1.0,263.58,271.0,260.4,270.13,4798058.0
2015-08-04,260.01,266.72,258.34,266.28,2352530.0,0.0,1.0,260.01,266.72,258.34,266.28,2352530.0
2015-08-03,266.29,266.7099,257.07,259.99,2553474.0,0.0,1.0,266.29,266.7099,257.07,259.99,2553474.0
2015-07-31,267.6,269.3599,265.123,266.15,2222552.0,0.0,1.0,267.6,269.3599,265.123,266.15,2222552.0
2015-07-30,262.69,266.94,262.11,266.79,2034560.0,0.0,1.0,262.69,266.94,262.11,266.79,2034560.0
2015-07-29,264.27,267.89,262.0,263.82,2790095.0,0.0,1.0,264.27,267.89,262.0,263.82,2790095.0
2015-07-28,255.75,265.4,251.8373,264.82,3895808.0,0.0,1.0,255.75,265.4,251.8373,264.82,3895808.0
2015-07-27,262.43,264.4321,250.79,253.01,4694192.0,0.0,1.0,262.43,264.4321,250.79,253.01,4694192.0
2015-07-24,267.38,271.09,263.92,265.41,2836498.0,0.0,1.0,267.38,271.09,263.92,265.41,2836498.0
2015-07-23,269.65,269.9,265.27,267.2,2227239.0,0.0,1.0,269.65,269.9,265.27,267.2,2227239.0
2015-07-22,261.27,269.44,260.86,267.87,3104960.0,0.0,1.0,261.27,269.44,260.86,267.87,3104960.0
2015-07-21,270.05,273.5,266.55,266.77,6108686.0,0.0,1.0,270.05,273.5,266.55,266.77,6108686.0
2015-07-20,275.0,286.65,272.54,282.26,4978454.0,0.0,1.0,275.0,286.65,272.54,282.26,4978454.0
2015-07-17,272.5,275.54,268.25,274.66,5004099.0,0.0,1.0,272.5,275.54,268.25,274.66,5004099.0
2015-07-16,264.22,267.2,263.16,266.68,1615961.0,0.0,1.0,264.22,267.2,263.16,266.68,1615961.0
2015-07-15,266.74,267.49,262.08,263.14,2021621.0,0.0,1.0,266.74,267.49,262.08,263.14,2021621.0
2015-07-14,262.1,265.9899,260.51,265.65,1907641.0,0.0,1.0,262.1,265.9899,260.51,265.65,1907641.0
2015-07-13,262.25,262.55,256.05,262.16,2960319.0,0.0,1.0,262.25,262.55,256.05,262.16,2960319.0
2015-07-10,262.22,263.0,257.82,259.15,2610858.0,0.0,1.0,262.22,263.0,257.82,259.15,2610858.0
2015-07-09,259.08,262.95,256.79,257.92,3334077.0,0.0,1.0,259.08,262.95,256.79,257.92,3334077.0
2015-07-08,259.32,260.8,254.31,254.96,6221077.0,0.0,1.0,259.32,260.8,254.31,254.96,6221077.0
2015-07-07,275.0,275.2,260.77,267.88,6105126.0,0.0,1.0,275.0,275.2,260.77,267.88,6105126.0
2015-07-06,278.88,281.69,276.3,279.72,4121933.0,0.0,1.0,278.88,281.69,276.3,279.72,4121933.0
2015-07-02,280.195,282.45,273.31,280.02,7163930.0,0.0,1.0,280.195,282.45,273.31,280.02,7163930.0
2015-07-01,271.11,272.62,267.8503,269.15,2101224.0,0.0,1.0,271.11,272.62,267.8503,269.15,2101224.0
2015-06-30,264.8,270.92,264.0,268.26,3086935.0,0.0,1.0,264.8,270.92,264.0,268.26,3086935.0
2015-06-29,261.95,265.95,260.7,262.02,3478909.0,0.0,1.0,261.95,265.95,260.7,262.02,3478909.0
2015-06-26,268.89,269.11,266.0,267.09,3838434.0,0.0,1.0,268.89,269.11,266.0,267.09,3838434.0
2015-06-25,266.45,271.41,265.25,268.79,2849204.0,0.0,1.0,266.45,271.41,265.25,268.79,2849204.0
2015-06-24,266.98,267.35,263.72,265.17,2412293.0,0.0,1.0,266.98,267.35,263.72,265.17,2412293.0
2015-06-23,260.32,268.0,258.57,267.67,3870818.0,0.0,1.0,260.32,268.0,258.57,267.67,3870818.0
2015-06-22,262.15,264.4,255.69,259.79,4561079.0,0.0,1.0,262.15,264.4,255.69,259.79,4561079.0
2015-06-19,262.4,263.8,260.1,262.51,2463013.0,0.0,1.0,262.4,263.8,260.1,262.51,2463013.0
2015-06-18,262.0,263.46,260.02,261.89,2782703.0,0.0,1.0,262.0,263.46,260.02,261.89,2782703.0
2015-06-17,252.17,264.36,252.02,260.41,5512920.0,0.0,1.0,252.17,264.36,252.02,260.41,5512920.0
2015-06-16,250.13,253.44,249.095,253.12,1984678.0,0.0,1.0,250.13,253.44,249.095,253.12,1984678.0
2015-06-15,249.7,251.28,246.01,250.38,2186175.0,0.0,1.0,249.7,251.28,246.01,250.38,2186175.0
